Query_ID,Query_Natural_Language,Query_Type,ModelX,ModelY,User_Choice,Comment/Explanation
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,y doesnt cover topic
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,agatha cristie
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,X fully answers the question. Y features random people's death places.
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,best
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,same,have the same names
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,"There's some incorrect answers in this list, but it cover mainly both requirements better (Agatha Christie death place and Oxford). Y answers the Oxford part, but not the Agatha Christie."
253,List of people who were born in Agatha Christie's death place; and who graduated from Oxford ?,Triple-pattern queries with zero results,Our Approach,KL-DIV Approach,Our Approach,more from oxford
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both the same
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same movies
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same in both
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,lists are the same
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,asa
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,KL-DIV Approach,same movies
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have actors
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Looks same to me
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,List of actors who are influenced by the same people
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Same list with names and religion
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,lists are identical
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,adas
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,same movies
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both the same
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,"X and Y both answer the question, and both include  couples who were born in the same place . So X and Y are the same."
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same names
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,its the same list
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,They are completly the same
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Same names in both lists
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,"X and Y both answer the question, and both include award-winning comedy shows and their stars. So X and Y are the same"
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,l
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same movies
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same name different places
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,lists are identical
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asqq
906,List of couples who have the same job ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same actors and names
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,is the same list
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both list same
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,BOTH SAME
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asdadad
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,more famous
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y they are both accurate. X and Y both answer the question by listing producers who were born in the same places; and the largest city in that place
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,KL-DIV Approach,more varied
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have couples
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Looks same to me
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,List of couples who graduated from the same universities
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,its the same list
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both lists are the same
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,lists are the same
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asqwqw
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,They are completly the same
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Same lists X and Y
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y both answer the question by listing cities that have the same time zones as NYC's
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,hkh
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same time zones
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same names
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,IDENTICAL
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both the same
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same names
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have channels
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Looks same to me
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,List of channels; theis slogans; and their first air dates
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have directors
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both lists are the same
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,lists are identical
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,its the same list
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both lists are the same
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,"both Lists contain producers, actors and directors who were born in the same place"
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both are the same
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have coouples
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both list same
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same answers
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,List of couples who worked with the same directors
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,More details
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Same list both
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,"X and Y both answer the question, and both include  producers who were born in Dallas . So X and Y are the same"
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,hkhjk
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both from dallas
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have nbc shows
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Looks same to me
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,BOTH SAME
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
928,List of stars of NBC shows ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asdad
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,its the same list
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both lists are the same
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both lists contain of distributors of Meryl Streep movies
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same composers
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,IDENTICAL
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both have indian movies
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Rahman in both
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,BOTH SAME
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both partially answer the question and are the same.
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,adqwdqdqd
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have composers
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Looks same to me
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same answer
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,List of music composers in horror movies
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same animated movies in both
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,lists are the same
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asasasasas
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same movies
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both the same
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
940,List of Arab countries prime ministers ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same names
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Microsoft is on both list
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,BOTH SAME
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,asdasdqwd
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,its the same list
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both lists are the same
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both lists contain software developed by Apple
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same names
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same softwares
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,is the same list
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Same results
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,BOTH SAME
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,adadqdd
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,both have sony softwares
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,"They are all the same, just in different order"
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question and are the same.
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same softwares
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,X and Y identical lists
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both are correct
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,sa
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,fjhfghjgj ghfj
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same areas
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,both the same
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same quality answer
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question and are the same.
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both lists have the same information
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same zones
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,They are completly the same
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,In both lists same time zones
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both partially answer the question.
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,"X and Y both answer the question, and both include time zones of areas in the Arab world . So X and Y are the same."
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,l
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same zones
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y both answer the question
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,they are the same time zones
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,I answer same because both options X and Y are same.
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,these are the same
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y they are both accurate. X and Y both answer the question by listing  time zones of areas in Europe
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both fully answer the question.
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,X and Y identical lists
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both are correct
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,sa
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,iuhjiyhhi
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same companies
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,Both lists have the same information
951,List of banks and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same quality answer
951,List of banks and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same names
951,List of banks and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,same
951,List of banks and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,Our Approach,"Y fully answers the question. X is about corporations/councils/etc, not banks."
951,List of banks and their founders ?,Extended triple-pattern queries with many results,KL-DIV Approach,Our Approach,same,the same banks
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both fully answer the question.
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,X and Y identical lists
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,Both are correct
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,samme
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,asdad
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Approach,KL-DIV Approach,same,same information technology companies
