Query_ID,Query_Natural_Language,Query_Type,ModelX,ModelY,User_Choice,Comment/Explanation
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both of X and Y are good and correct
894,List of movies that were directed by one of their stars ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both have the same accuracy
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More famous
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because its more accurate
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list are more popular
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both of X and Y are good and correct
895,List of movies starred by couples; and their directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both have same accuracy
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,All same
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,list X contain information requested
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both option has correct answers
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both are correct
896,List of actors who are influenced by the same people ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,List Y has better answers
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,More results
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y has more alternatives for correct answers than X
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y ares similar popularity answers
897,List of movies that were directed by one of their stars; and their religion ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both are List of movies that were directed by one of their stars; and their religion
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,"In both lists, all couples born in the same place"
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,BOTH OPTIONS ARE THE SAME
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,some answer from X is wrong
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both have equal
898,List of couples who were born in the same place ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both lists contain correct answers
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both X and Y have award-winning comedies
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,BOTH OPTIONS ARE THE SAME
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both X and Y is answer the question
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,x has more awards
904,List of award-winning comedy shows and their stars ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both options except earned programs
906,List of couples who have the same job ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Looks same to me
906,List of couples who have the same job ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
906,List of couples who have the same job ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both are List of couples who have the same job
906,List of couples who have the same job ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,List are the same
906,List of couples who have the same job ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,All couples in these tables have a same job.
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,MOre relevant
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,Both lists contain information requested but the list X is most relevant
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both are ist of sitoms; their directors; the spouses and the birth places of the directors
907,List of sitoms; their directors; the spouses and the birth places of the directors ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,List X is better because has more sticom and directors then list Y.
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,MOre results
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,X is better becauses its more accurate
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both list are List of producers who were born in the same places; and the largest city in that place
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List Y is more various
910,List of producers who were born in the same places; and the largest city in that place (i.e country) ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,The both table is correct.
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More relevant
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y both answer the question
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y are correct
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y   have the most same answers
912,List of couples who graduated from the same universities ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both are  List of couples who graduated from the same universities
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,In both lists are same
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,the list X is most relevant
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y option has artists more known than X option.
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both are correct
915,List of stars who are also producers; and their birth names ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both Y and X list correct answers
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,"The same lists, both are correct."
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both Y and X list correct answers
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both have eastern time zone
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y has cities with the same time zone as NYC´s
917,List of cities that have the same time zones as NYC's ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,BOTH OPTIONS ARE THE SAME
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both same
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y has correct answers
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both are correct
919,List of people who graduated from Harvard University and their nationalities ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both list are of graduated from Harvard and appear their nationality
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both Y and X list correct answers
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Newspapers in both lists have the same format
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,BOTH OPTIONS ARE THE SAME
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both Y and X are the same
920,List of newspapers who have the same format as The Oxford Times' ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Lists are same.
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X has better answers
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate than Y
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION HAS MORE KNOWN CHANNELS
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both list has correct answers.
921,List of channels; theis slogans; and their first air dates ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"List X is better because show slogan,"
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Looks same to me
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both are list of late directors who were actors at the same time; and their death places and dates
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both X and Y are okay and list the correct answers
922,List of late directors who were actors at the same time; and their death places and dates ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,"both showed actors, places and date of death"
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both Y and X list correct and good answers
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,"producers, actors and directors in both lists born in the same place"
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,BOTH OPTIONS ARE THE SAME
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,both lists are correct
925,List of producers; actors; and directors who were born in the same places ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Lists are same.
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both same
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y both answer the question
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both lists contain information requested
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both are List of couples who worked with the same directors
926,List of couples who worked with the same directors ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y are the same.
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,The both list are correct and have a producers who was born in Dallas.
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both Y and X list correct answers
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,both have producers born in Dallas
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,All people on X and Y are producers and born in Dallas
927,List of producers who were born in Dallas ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,BOTH OPTIONS ARE THE SAME
928,List of stars of NBC shows ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,X and Y both answer the question
928,List of stars of NBC shows ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Looks same
928,List of stars of NBC shows ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both X and Y are okay since both list stars of NBC shows
928,List of stars of NBC shows ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,The same are NBC shows and series.
928,List of stars of NBC shows ?,Triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,X has 1 more star than Y
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both lists loks same
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,X and Y both answer the question
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Lists are the same
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both of X and Y are good and correct
935,List of distributors of Meryl Streep movies ?,Triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both have the same accuracy
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,All Disney movies
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because its more accurate
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X has more correct answers than Y
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X are disney films
936,List of music composers in Disney movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,are Disney movies
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,y
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Only Y lists the correct answers
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y list is correct
937,List of music composers in indian movies ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List x is irrelevant
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate. All are horror movies and have the name of the composer
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X ARE MORE KNOWN OPTIONS THAN Y
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y answer is not Horror movies
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x has listing of horror movies
938,List of music composers in horror movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X  answer the question
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,More famous
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because its more accurate
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,The list X contain information requested
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,in list y there are any animated movies
939,List of music composers in animated movies ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"Is list music composers in animated movies, list Y is not about animated movies."
940,List of arab countries prime ministers ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,More relevant
940,List of arab countries prime ministers ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
940,List of arab countries prime ministers ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,list x is not about arab countries
940,List of arab countries prime ministers ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,X list is not about arab prime minister
940,List of arab countries prime ministers ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y is better choice, X table have more european prime ministers."
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better than Y because all of the itens listed were developed by Microsoft
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list includes Microsotf software
941,List of softwares that were developed by Microsoft ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List y is irrelevant
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is a better answer and shows correct answers
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X list includes apple software
942,List of softwares that were developed by Apple ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List y is irrelevant
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate than Y
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE SOFTWARES FROM NOKIA
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y not answer the question
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,y has no softwares from nokia
943,List of softwares that were developed by Nokia ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"X  It is the best option, Y it has not made by nokia"
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,More results from Samsung
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,in list y there are more softwares developed by Samsung than in list x
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Some of the ones listed in Y were developed by Samsung against none in X.
944,List of softwares that were developed by Samsung ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y has more samsung developed softwares
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is more accurate than Y
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE SOFTWARES FROM SONY
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y is not answer the question
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,only x has sony inventions
945,List of softwares that were developed by Sony ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"X  It is the best option, Y it has not made by sony"
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Only USA
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x is better because it answers the question
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,list y is not of time zones in the United States
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,List Y is not of USA
946,List of time zones of areas in the United States ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is correct because have countries in US.
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"X is more accurate than Y, They are all african cities"
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE MORE KNOWN
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y not answer the question
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,x has right format and have  african country
947,List of time zones of areas in Africa ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,"X  Has the time zones of Africa, Y does not"
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,X is more accurate. Not all countries in Y belong to the Arab World
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,X OPTIONS ARE ARAB WORLD
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,Y answer is wrong
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,y has arab country listing
948,List of time zones of areas in the Arab world ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,"X  Has the time zones of arab, Y does not"
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,All in Europe
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better because it answers the question
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,list y is not of time zones in Europe
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is the one that lists time zones of areas in Europe
949,List of time zones of areas in Europe ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y showd other than Europe time zones
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Founders have names
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because it answers the question
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,in list x there are any film companies
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List Y more popular
950,List of film companies and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,"Y is right answer, X have more schools than film  companies."
951,List of banks and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,More famous
951,List of banks and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because its more accurate
951,List of banks and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,mor banks and more popular in list y
951,List of banks and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y lists a few of the correct answers of banks founders
951,List of banks and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,X did not containg founders
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X is better choice with more IT companies.
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X has better and correct answers
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y did not contain companies and founders
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X has more popular information technology companies
952,List of information technology companies and their founders ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,X OPTION ARE INFORMATION TECHNOLOGY COMPANIES
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Names of resorts
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because its more accurate
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y are more known.
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y are More Popular
953,List of resorts and their founders ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,there are more resorts
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Is more relevant
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,Y is better because it answers the question
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,In-degrees Approach,This list contain information requested
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,there are mor codes in regios in the arab worls than in list y
954,List of area codes in regions in the Arab world ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,same,Both list are bed.
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,y is better because it answers the question
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is relevant becouse it is in Europe
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y lists areacodes in regions in Europe
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is european cities.
955,List of area codes in regions in Europe ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is more accurate. All cities have area code
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,MOre relevant
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is better because its more accurate
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,List Y is from Africa
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y has better answers
956,List of area codes in regions in Africa ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is more accurate. Gives us area codes
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,Y is more accurate. There is no indian producers in X
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,In-degrees Approach,X OPTION ARE MORE KNOWN THAT Y
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,X answer is not Indian producer
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,Our Approach,y has list of indian producer and religion
957,List of indian producers and their religions ?,Extended triple-pattern queries with many results,In-degrees Approach,Our Appproach,same,Both lists contain correct answers
958,List of universities and their mottos ?,Extended triple-pattern queries with many results,Our Appproach,In-degrees Approach,Our Approach,Y is incomplete
